Page	Ranking
7519	6.209470148112145E-5
8218	6.205167325624622E-5
7881	6.20443736262231E-5
7578	6.201415051666682E-5
3126	6.199145956769176E-5
1382	6.198649856540113E-5
8881	6.19686228214223E-5
6114	6.191747585088853E-5
2330	6.181101452194152E-5
8538	6.174516791249005E-5
8068	6.174357972982867E-5
2478	6.17398771411849E-5
6878	6.171286566949108E-5
507	6.169512235059869E-5
112	6.161641850595956E-5
6045	6.158950478180938E-5
7456	6.158640138804718E-5
1940	6.155653115196267E-5
6727	6.155207412777398E-5
3283	6.153174714018238E-5
8392	6.151290508660303E-5
2381	6.150933860543138E-5
9495	6.14857622104599E-5
5433	6.139528168705471E-5
7076	6.138523390267691E-5
5672	6.137906657847788E-5
36	6.136168560994193E-5
6248	6.134275220549641E-5
9036	6.131280653623965E-5
5161	6.116279598672969E-5
3854	6.116191291190917E-5
786	6.107784880396795E-5
3805	6.103985173721603E-5
6055	6.102320979879192E-5
770	6.1022951195287337E-5
2858	6.0968574872070855E-5
8907	6.092257277138004E-5
44	6.087647894017747E-5
3104	6.085818588611309E-5
9630	6.0823928264471105E-5
9190	6.0792634083190444E-5
1239	6.0770381107514364E-5
4775	6.074174250639625E-5
4847	6.0737237672901594E-5
9422	6.0715641079303105E-5
2631	6.0704410369040554E-5
5202	6.0695135805095414E-5
4943	6.064983305591597E-5
5737	6.063216016658081E-5
3128	6.0615584498179025E-5
9045	6.0562641235672824E-5
9092	6.053485900535435E-5
8490	6.048360708559483E-5
678	6.045089401051478E-5
3298	6.0436779372649184E-5
2210	6.041528886933336E-5
6776	6.039265018042881E-5
6482	6.0355932854603325E-5
2299	6.032475097873385E-5
1677	6.032037629552358E-5
7620	6.0309058919498114E-5
4976	6.018201213471056E-5
3484	6.016958955600378E-5
4326	6.007815623058539E-5
2452	6.0071178016774866E-5
2895	6.004822205028686E-5
6889	6.004680915522597E-5
5719	6.0041693831943834E-5
1950	6.002485244158842E-5
920	6.0017462703556817E-5
5900	6.001527547322396E-5
4912	5.9941108368714936E-5
7852	5.990948937559491E-5
5458	5.986012113209545E-5
8961	5.9835866002275586E-5
3062	5.9826891842100265E-5
5658	5.982252255733297E-5
95	5.975798603689311E-5
2361	5.9745421209847476E-5
4848	5.96615581139658E-5
1104	5.959048454337888E-5
5352	5.9581735664898354E-5
4732	5.9564330086637136E-5
1352	5.954679520945013E-5
9336	5.954620822029172E-5
3187	5.954377405306849E-5
373	5.953064636653199E-5
9555	5.948895292329885E-5
8424	5.945951547211552E-5
6012	5.943436180093909E-5
3272	5.941418705773725E-5
5338	5.941351492416525E-5
2149	5.933868656894334E-5
1747	5.9332243959313384E-5
8125	5.92789603185597E-5
6887	5.922971087644041E-5
3991	5.9228970773365885E-5
6216	5.922441516647444E-5
3239	5.919954895171854E-5
5317	5.91951716482112E-5
5923	5.9194543273201724E-5
586	5.917953406422183E-5
8093	5.916750656956316E-5
6127	5.912824129637624E-5
217	5.911582388302838E-5
6733	5.910865393453485E-5
8188	5.90416836452048E-5
7532	5.895786391908248E-5
5045	5.8942962724867165E-5
2740	5.891902439258522E-5
5995	5.888645220165327E-5
3627	5.8851047636634684E-5
5777	5.882903640471837E-5
3662	5.880678168524652E-5
5931	5.87990642160842E-5
7706	5.879611052127622E-5
6911	5.878915287559145E-5
6394	5.876180776734589E-5
2375	5.873216253250451E-5
6141	5.870873856327271E-5
5951	5.870807571975154E-5
8115	5.869539664230009E-5
1269	5.8662361324064115E-5
6525	5.866058345990982E-5
4386	5.865229764206918E-5
1609	5.863464519444835E-5
978	5.861910833357704E-5
949	5.861654224244922E-5
2719	5.85974781217674E-5
1915	5.859396380694448E-5
9025	5.858504194348388E-5
8739	5.857125787032635E-5
4050	5.85165647691826E-5
5832	5.84685472342754E-5
24	5.846296637583294E-5
2004	5.844112939452183E-5
5087	5.841678919928369E-5
7790	5.8413287745302017E-5
7133	5.834860788647268E-5
5344	5.834467711788944E-5
8897	5.831316811252485E-5
6375	5.8302005275113136E-5
724	5.829342611295604E-5
1484	5.8278273431768106E-5
9147	5.8261685494726836E-5
96	5.820650128510785E-5
6220	5.817015022744605E-5
1247	5.816132703102623E-5
3774	5.8143265368798376E-5
1322	5.813031914273178E-5
7678	5.805586014011389E-5
2450	5.8032768669069465E-5
2322	5.802498939596509E-5
3149	5.7990441726297066E-5
6392	5.7979736508643835E-5
7505	5.7979514960318E-5
4008	5.797923946248058E-5
4634	5.797723820994686E-5
977	5.7971868852131204E-5
4720	5.7903824842895075E-5
7090	5.789979782436568E-5
3831	5.789637485391461E-5
7867	5.788103219767382E-5
7914	5.7859036746232E-5
1186	5.7841800767675995E-5
9041	5.781750426152037E-5
8984	5.780822131191586E-5
3579	5.7786335465443495E-5
7280	5.7784784816188086E-5
5429	5.7733422841632745E-5
7177	5.7715230375534505E-5
8356	5.769383380922718E-5
367	5.767039306439943E-5
7769	5.760688962849278E-5
3478	5.75641048838836E-5
3999	5.748699971210192E-5
7037	5.7460006444091404E-5
2645	5.730272759824489E-5
5178	5.728919002472139E-5
2748	5.728687717142124E-5
4646	5.727332921199257E-5
9768	5.7224705506343944E-5
1658	5.720524872297061E-5
8546	5.720440084725627E-5
5224	5.716130282623042E-5
1953	5.7153710517509784E-5
470	5.712675777489445E-5
9491	5.7115011338941184E-5
6088	5.705679302326908E-5
9023	5.698531669748135E-5
7218	5.69763982376146E-5
813	5.6910381589406675E-5
7766	5.690377741364953E-5
6072	5.690164436856579E-5
9228	5.6893972153375486E-5
37	5.688879141771139E-5
881	5.6831086888881085E-5
355	5.682730571821009E-5
9887	5.68167576634084E-5
1018	5.676809323019355E-5
7763	5.6736628399783435E-5
2099	5.6721058779788384E-5
7036	5.6686622039331115E-5
2451	5.6651938513216744E-5
7032	5.658669588387947E-5
2046	5.653223086541811E-5
2992	5.652319337246217E-5
2395	5.6482548718896234E-5
6232	5.6470603618681446E-5
8651	5.6423790814032075E-5
7489	5.640071473845925E-5
5732	5.639402859396713E-5
2711	5.6373878508686625E-5
8143	5.632389453651153E-5
6407	5.6323632413142256E-5
3863	5.630968670120585E-5
7804	5.6243635055695845E-5
2741	5.623391511896374E-5
4872	5.62008337858167E-5
814	5.619900287310281E-5
2300	5.614647545222037E-5
9718	5.61379812847568E-5
208	5.6117394363264265E-5
8761	5.5998607987258535E-5
4092	5.59808960645884E-5
2246	5.596165660910074E-5
9611	5.5952860160020754E-5
2654	5.5925986608502826E-5
693	5.592256578801595E-5
8784	5.590803145213902E-5
9721	5.59070972061469E-5
9089	5.589974163812415E-5
9583	5.5896385211968567E-5
931	5.5822019501121084E-5
9367	5.582069482201024E-5
4469	5.5818736316776404E-5
9553	5.5816246251101543E-5
3249	5.580898232006346E-5
7222	5.580128721141325E-5
8413	5.5763291906827555E-5
3569	5.5733406950792187E-5
2993	5.568128086397123E-5
7022	5.562789163502376E-5
1531	5.561165668141076E-5
3857	5.557736038773193E-5
2876	5.556181201587769E-5
3210	5.556053029660912E-5
4837	5.5547603277270596E-5
1363	5.553227222763358E-5
8495	5.5521840288546934E-5
5904	5.551634485970195E-5
1071	5.550034604407543E-5
6582	5.549515017227336E-5
1485	5.548429275355177E-5
834	5.5457293495467385E-5
8488	5.535126732203789E-5
1024	5.532190591722537E-5
6562	5.5299599586752786E-5
5411	5.5279948572104013E-5
8573	5.524078471157038E-5
3319	5.521523329842235E-5
5574	5.5179817937491624E-5
429	5.516662279458001E-5
6263	5.515618409671145E-5
8548	5.512500502304112E-5
1899	5.5099277929140594E-5
7493	5.5098797352609706E-5
4511	5.5087659890921816E-5
2147	5.507237577134844E-5
1493	5.507236807656518E-5
218	5.5066602310528687E-5
7100	5.5056215614585705E-5
5797	5.504958761150109E-5
7966	5.504541876675338E-5
33	5.498289961121512E-5
8097	5.497320708403836E-5
7317	5.496193763916437E-5
7623	5.494231472112915E-5
6924	5.493776222737043E-5
5053	5.4876506330016686E-5
3470	5.487272186026136E-5
1373	5.4865324133567016E-5
7614	5.486484703337409E-5
1598	5.485089179347399E-5
2059	5.484792089755541E-5
855	5.482865329244944E-5
3416	5.47999347372278E-5
8091	5.478275625036303E-5
15	5.4774925701518594E-5
6184	5.4640698963124235E-5
8300	5.462894654572484E-5
7040	5.4611103751685665E-5
3822	5.4562541090721366E-5
3968	5.454956269874366E-5
1337	5.4501369288473714E-5
7702	5.440761877912926E-5
9383	5.4400007010576406E-5
9080	5.438281330833344E-5
8913	5.436817818035614E-5
5277	5.4368119616574124E-5
5723	5.429333240233737E-5
5236	5.418182529966063E-5
2061	5.414913437906118E-5
129	5.4092547992398776E-5
9724	5.4085709118808745E-5
9149	5.404419261037607E-5
6979	5.4006034885664335E-5
936	5.398829909640724E-5
4098	5.397396912518868E-5
7086	5.39688628823723E-5
1442	5.3959573597262586E-5
192	5.395586732288381E-5
6077	5.393537090664227E-5
61	5.3824453591884E-5
5877	5.382087066352971E-5
1217	5.381857163597249E-5
7603	5.381734542492037E-5
1949	5.38147931777461E-5
9658	5.380976902747354E-5
8834	5.3776658431773244E-5
8114	5.3762666525155236E-5
4240	5.374449613334248E-5
6108	5.373381556630174E-5
2818	5.371555322185404E-5
2911	5.37083312094245E-5
2644	5.367387533426955E-5
5239	5.3671639400827466E-5
2269	5.36472210504777E-5
7072	5.3642724481941086E-5
4310	5.358223800900384E-5
5172	5.357689648060972E-5
1741	5.357142315127769E-5
1048	5.354501938312581E-5
7161	5.352293830297045E-5
4568	5.3493851984850106E-5
6221	5.3472790132716375E-5
9675	5.3466597706375265E-5
7496	5.345934254717984E-5
3050	5.3449187323751206E-5
9297	5.3445100022105514E-5
5612	5.342298634066069E-5
5559	5.34143153064651E-5
7809	5.340100346888663E-5
6433	5.339162902738421E-5
4113	5.339111552496487E-5
8935	5.3356753169156994E-5
2909	5.335570873220004E-5
5528	5.333901793429298E-5
3580	5.330695933942472E-5
9531	5.330289150309416E-5
4024	5.329784556567931E-5
2742	5.321643166477593E-5
4095	5.3203811999276166E-5
4060	5.317623524796655E-5
9527	5.309153102769267E-5
8594	5.308288931787265E-5
4563	5.3031202160408105E-5
717	5.3012617754585794E-5
3739	5.30082614383994E-5
4762	5.297428298947134E-5
5694	5.289530826223199E-5
8031	5.288050207897412E-5
6404	5.2875286911948726E-5
9578	5.286036092047286E-5
867	5.284758929657026E-5
9781	5.283868563873865E-5
1552	5.2820596433351735E-5
7544	5.278887593092986E-5
6240	5.2770621572887776E-5
7719	5.275204984576116E-5
159	5.2714331808757835E-5
4152	5.267559090835382E-5
2810	5.265257761906622E-5
7693	5.2587188625117055E-5
8108	5.258688954642374E-5
5118	5.258142732656121E-5
4246	5.254147339961248E-5
9440	5.25348884103927E-5
8567	5.250548742405923E-5
6692	5.2447935960323996E-5
7185	5.242737412360698E-5
2162	5.241483668889222E-5
2966	5.2388631342714464E-5
3256	5.2354254006172304E-5
3582	5.2345405864387604E-5
4628	5.2338453618670844E-5
461	5.233778575804815E-5
4618	5.232074230319746E-5
7773	5.231992200742542E-5
5280	5.231572723660373E-5
4267	5.229601331421157E-5
5651	5.2260572332894264E-5
4363	5.2204698810201894E-5
5807	5.219531600958107E-5
8225	5.218461774653569E-5
1488	5.212788515446116E-5
4181	5.209250802657899E-5
4856	5.206203619437432E-5
9366	5.203395824950233E-5
7485	5.201766015108539E-5
2432	5.201346774339459E-5
279	5.200969642386508E-5
6846	5.2000191731432255E-5
3963	5.176073235742021E-5
4829	5.175363462176733E-5
4681	5.169724926719056E-5
6008	5.167065895625659E-5
1010	5.1662382292643404E-5
1818	5.163114161540563E-5
5047	5.1628447148393075E-5
9783	5.162445683682733E-5
8383	5.1606677161148505E-5
4999	5.156972850064697E-5
6106	5.153375261976581E-5
2271	5.151383584730137E-5
2882	5.150355716214432E-5
9536	5.14588475435023E-5
3326	5.1435063644598534E-5
1433	5.140772090028339E-5
4991	5.140485295080956E-5
7094	5.1294617363646655E-5
7403	5.1292513853642684E-5
3477	5.1274456458769996E-5
8067	5.127014390604946E-5
4859	5.1255783934785356E-5
3910	5.125384820926309E-5
2549	5.112839862905773E-5
9745	5.111781738774026E-5
7832	5.0983621792861824E-5
4984	5.0957459720812715E-5
1585	5.095744193666721E-5
7304	5.0900204453519826E-5
4373	5.088500913149578E-5
5788	5.088400412799626E-5
5321	5.0840208439040856E-5
5256	5.083125781031068E-5
9413	5.080818861393453E-5
4293	5.080434427892561E-5
548	5.08016055324246E-5
3331	5.080003671586188E-5
3998	5.079754540614876E-5
5860	5.076878168249597E-5
3801	5.072425428503398E-5
1615	5.0697688804225916E-5
1342	5.066603452790566E-5
1301	5.0644111669674774E-5
8445	5.059923317787934E-5
7494	5.057200647531998E-5
9453	5.056189299227647E-5
8695	5.0378372860983765E-5
3353	5.036190386174423E-5
8629	5.030170785963916E-5
6075	5.02954775171232E-5
5724	5.024310176535748E-5
1144	5.0240062414524754E-5
8254	5.019790028403963E-5
4532	5.0190571581287555E-5
440	5.0178897968103825E-5
8586	5.016300982617963E-5
3736	5.0153591962551025E-5
6345	4.999975086293747E-5
4049	4.9942190416878775E-5
3001	4.9881924241666374E-5
9632	4.9855724255144366E-5
462	4.9855177088387705E-5
4690	4.984344249487358E-5
1106	4.980963849269961E-5
578	4.977915423030286E-5
6623	4.971572131323844E-5
8552	4.9672518689240404E-5
8193	4.9630506280910096E-5
666	4.959918988823934E-5
4478	4.9586456868664675E-5
4736	4.958180433596119E-5
543	4.955255263738339E-5
3266	4.952529326274364E-5
2181	4.950687583474004E-5
8691	4.948970172127295E-5
7667	4.9485346266103374E-5
6938	4.945288765130021E-5
5293	4.94470150164061E-5
9838	4.938540349147098E-5
2	4.931848364118279E-5
6959	4.926773705233054E-5
9087	4.926124090127068E-5
4546	4.9246419846782634E-5
5396	4.92253848438769E-5
906	4.922117026135622E-5
3385	4.919556432981585E-5
4605	4.9185386535008534E-5
1575	4.9185054670005086E-5
2744	4.917074696562644E-5
7864	4.916584136210661E-5
3847	4.91190930813228E-5
584	4.91031129175446E-5
3096	4.902454682427122E-5
5204	4.900400489957888E-5
840	4.8980233339385535E-5
1877	4.896149082751842E-5
7965	4.8925597147916425E-5
1654	4.888327072157359E-5
4355	4.878841187044959E-5
1422	4.878624471976835E-5
3369	4.874938060789266E-5
1764	4.8722559187305576E-5
4397	4.870980740329431E-5
4435	4.864785623667699E-5
4216	4.856713726483975E-5
9489	4.853254784129013E-5
4338	4.839194232552883E-5
1702	4.8309506999191756E-5
5845	4.827532445448851E-5
4182	4.824373931719457E-5
9096	4.823846566799943E-5
4402	4.8211627923864946E-5
2899	4.820140755012953E-5
5157	4.8124105622656145E-5
3045	4.811847126821616E-5
71	4.811425884500403E-5
3476	4.809520038313158E-5
4556	4.808886478947729E-5
639	4.80641053232159E-5
58	4.80615064266238E-5
9693	4.803906951071343E-5
9758	4.80142221653603E-5
3917	4.798034221410061E-5
1759	4.7913415097785666E-5
3981	4.7910802874467566E-5
9883	4.790612351124462E-5
5339	4.78341885876229E-5
6655	4.780357560009169E-5
197	4.777630147460325E-5
9764	4.7754437818940455E-5
3172	4.774811683543304E-5
2693	4.774158108074595E-5
200	4.770047395201909E-5
9650	4.7657918786745715E-5
2998	4.7561427556120846E-5
1849	4.756062384787342E-5
5403	4.752592545610802E-5
2696	4.748661691044642E-5
2556	4.7479660791816824E-5
3089	4.743072327492103E-5
7548	4.7418306760848594E-5
839	4.7405704188903536E-5
8938	4.728181639621416E-5
1900	4.727497232142801E-5
3808	4.725425487812142E-5
6163	4.708247449282006E-5
5571	4.707714286378487E-5
8306	4.703131833628602E-5
6749	4.7030592332937624E-5
9467	4.6979843705727656E-5
8481	4.694106670643092E-5
9369	4.688347508642145E-5
8341	4.6879075825015635E-5
6735	4.687103183180239E-5
244	4.685293398201211E-5
8931	4.684208924874127E-5
3318	4.6819410835741776E-5
8719	4.68163663345441E-5
1380	4.6795997867320554E-5
2505	4.676472085184267E-5
9379	4.6754951268864996E-5
2971	4.6742134798587244E-5
9119	4.660490863712179E-5
6663	4.65670145297995E-5
632	4.655748042869157E-5
6768	4.6551366747922804E-5
648	4.654661881196943E-5
4807	4.653673834296214E-5
2925	4.641455735517907E-5
7170	4.6401574190664266E-5
4899	4.639253590121619E-5
7061	4.636666814328595E-5
5358	4.636619470313066E-5
7361	4.634502355931917E-5
5521	4.631889611265299E-5
3442	4.6285553076334996E-5
5912	4.627086406244875E-5
2141	4.626996794308286E-5
2833	4.626153954916456E-5
1475	4.614782950117722E-5
9714	4.611230945851638E-5
6931	4.6070929156101835E-5
8517	4.605616276165423E-5
8939	4.601942119436907E-5
8090	4.600938849454375E-5
9785	4.5962692778025015E-5
4800	4.591125837412387E-5
5654	4.5897609930657275E-5
2973	4.588490758080089E-5
5340	4.584542962680442E-5
5109	4.5833783072235134E-5
4381	4.5825536918896776E-5
8160	4.5799040475056486E-5
9941	4.5797246633065433E-5
2477	4.578924035976885E-5
7906	4.578099734410644E-5
2140	4.569421139584884E-5
1870	4.5691765345888085E-5
9565	4.567052386085199E-5
7073	4.5658302076242826E-5
8682	4.5610546540324545E-5
3665	4.560428774439947E-5
7638	4.5593531494685376E-5
4445	4.548867332920231E-5
7637	4.5476772804814895E-5
4088	4.5454763580377756E-5
3209	4.541710245118784E-5
6697	4.5387466570165936E-5
6685	4.5382591775470566E-5
3341	4.5305546037927954E-5
5483	4.5264011331930076E-5
5449	4.5257522402093416E-5
1040	4.521709795604043E-5
7811	4.5201428675979435E-5
9840	4.52013891700002E-5
39	4.519259713819005E-5
9910	4.516585356417122E-5
2516	4.510705394429305E-5
6781	4.503282384401103E-5
815	4.501272485511535E-5
253	4.4945311829318596E-5
4077	4.490966329518819E-5
8076	4.4899661965779E-5
6242	4.485115459405526E-5
5431	4.483788426867853E-5
6721	4.480979736504011E-5
9136	4.479123015942368E-5
6524	4.478751387853861E-5
6517	4.474828653228201E-5
2798	4.4741562088353026E-5
1714	4.472583079814011E-5
4230	4.468340668360594E-5
3440	4.464221262573842E-5
2253	4.4627844178377705E-5
3097	4.4607503471969E-5
1133	4.459486040266457E-5
1639	4.458224660248456E-5
6366	4.4566870787232184E-5
7188	4.455965494498596E-5
4496	4.4557108287228794E-5
9896	4.451918090132137E-5
3494	4.4509542609280976E-5
6679	4.4509406752489895E-5
1311	4.4367436058424263E-5
16	4.435383280551011E-5
6935	4.433264829036031E-5
7015	4.429638259107532E-5
9772	4.4253916999808394E-5
2526	4.424783974065887E-5
2326	4.420294757773119E-5
177	4.413057668675711E-5
7705	4.407259534424811E-5
4886	4.402573598583657E-5
9614	4.401892125344051E-5
4905	4.396754543942021E-5
7752	4.3952036345673455E-5
8883	4.393438678675418E-5
8525	4.392578050301527E-5
5512	4.392522621701717E-5
9395	4.384938954522907E-5
3681	4.38147822821879E-5
3335	4.379095689906416E-5
6200	4.3698744122320966E-5
7227	4.367909350148946E-5
6551	4.367866280986104E-5
5632	4.365844094360516E-5
4418	4.3645187517337825E-5
9852	4.3633583388538447E-5
1070	4.3607739129324285E-5
3676	4.3524874465045845E-5
8201	4.3498404899136635E-5
2163	4.3498238338419085E-5
2728	4.346498712505475E-5
193	4.341881837117938E-5
5245	4.3367408161966594E-5
2418	4.3366089798848626E-5
7467	4.33584915061265E-5
8242	4.328574302052208E-5
3685	4.3278889183947475E-5
188	4.3244128024533196E-5
2394	4.321612794354927E-5
3230	4.316977804466408E-5
2615	4.312559549851254E-5
5319	4.31110448977463E-5
5188	4.308276608305129E-5
1986	4.2918722430511326E-5
9058	4.289850179172102E-5
7598	4.289052109725647E-5
4558	4.2836203336807706E-5
8211	4.282210219406395E-5
3033	4.276110480474331E-5
9294	4.27137607709858E-5
240	4.263080750610843E-5
1252	4.258580726133089E-5
782	4.257625462004486E-5
8981	4.25552943956905E-5
1860	4.254868122193576E-5
2222	4.251584701869823E-5
400	4.2478230476525786E-5
9075	4.241545046072643E-5
9067	4.235260863231081E-5
8214	4.23182666730122E-5
9088	4.23107592942054E-5
7125	4.2297537535475345E-5
7507	4.227602822904694E-5
1560	4.223465573025264E-5
599	4.22302104512147E-5
2192	4.222174807041749E-5
5009	4.2214410387432105E-5
227	4.2204211823369694E-5
3223	4.217956843519169E-5
2379	4.211113351178149E-5
9241	4.209654268776197E-5
1532	4.209013139198115E-5
7048	4.207662457640216E-5
8665	4.2020955537524716E-5
6019	4.198169781688219E-5
3743	4.194834278987566E-5
6292	4.194703674470273E-5
7421	4.191774348780085E-5
5869	4.187549418980188E-5
7845	4.186864895574048E-5
503	4.1855725291929466E-5
1386	4.184375539273E-5
9129	4.178079150568949E-5
3054	4.1774569779809736E-5
9616	4.173747493224807E-5
2086	4.168866976399069E-5
7284	4.1643397366212527E-5
1709	4.1592350367224224E-5
4075	4.156921878807781E-5
399	4.155811487729515E-5
4114	4.1533921278898395E-5
344	4.152654414397207E-5
8070	4.1505078275748964E-5
7378	4.149926427749788E-5
7727	4.14632646598899E-5
8250	4.135376540043292E-5
7459	4.133632257656409E-5
330	4.12830732282164E-5
2787	4.1232782510737286E-5
6250	4.123096140257651E-5
1036	4.116975980481102E-5
5844	4.114977490019003E-5
7000	4.114656139737571E-5
9478	4.112381383970503E-5
3759	4.109373873701035E-5
9128	4.109200051440409E-5
3884	4.1091318586285604E-5
5063	4.109014834092929E-5
6119	4.105455063783026E-5
8380	4.099083468819238E-5
9645	4.0985453390979215E-5
7692	4.09678361169233E-5
4374	4.092389162636203E-5
3357	4.0909713833729246E-5
1393	4.086658497531334E-5
2187	4.0757081626897186E-5
9617	4.073891826857301E-5
3330	4.073437811657857E-5
4250	4.065564272681068E-5
7924	4.056576885699282E-5
914	4.054452870853549E-5
4735	4.0524765326276406E-5
1157	4.048291165857518E-5
7946	4.047586687036164E-5
7753	4.0356204984477734E-5
3264	4.0339901677350834E-5
7930	4.027651672135393E-5
1515	4.027247370283382E-5
9238	4.0235971904124675E-5
5095	4.015013529681404E-5
2200	4.006392992602891E-5
1325	4.000338581019063E-5
4855	3.994026598699757E-5
5638	3.988632829139033E-5
219	3.983016158753878E-5
8504	3.9803496182519386E-5
6227	3.978336157325228E-5
8960	3.975271789001267E-5
7261	3.9752178572967145E-5
8148	3.974419050212664E-5
4928	3.974366899985053E-5
6393	3.973695869221633E-5
9819	3.973668280559735E-5
6545	3.973414348874046E-5
196	3.971950013540128E-5
8820	3.97137550367493E-5
8662	3.969420040982449E-5
6912	3.967382337181477E-5
2782	3.9672478295791654E-5
7282	3.963153191916928E-5
8063	3.961496491292853E-5
118	3.960356292056319E-5
7762	3.951763936663914E-5
8955	3.94871707001689E-5
6379	3.942506772325941E-5
9860	3.937682811393256E-5
7108	3.934551284806442E-5
9908	3.931973672401215E-5
7992	3.930569607997967E-5
3613	3.9284035370827454E-5
6281	3.9280365912256167E-5
8085	3.925975037280485E-5
75	3.923290797958196E-5
6900	3.9212806228451055E-5
3074	3.9178415047114824E-5
664	3.9154218548322646E-5
8787	3.913463387294618E-5
2239	3.9089215423471275E-5
4096	3.907410456344229E-5
5604	3.9067128609620814E-5
8136	3.9054152207720524E-5
2954	3.902285311615446E-5
2946	3.897307376173288E-5
7067	3.893172067776152E-5
5086	3.8928886202821505E-5
3220	3.890830992731289E-5
9279	3.8894005407699656E-5
9145	3.889326719295266E-5
3018	3.87766691233527E-5
9191	3.874578973013413E-5
1816	3.8745096422427425E-5
6662	3.8702223854384976E-5
5333	3.86665163394214E-5
5974	3.86629060380863E-5
9508	3.857539493704666E-5
555	3.855207330021284E-5
601	3.851693704209878E-5
2934	3.845869338409799E-5
4162	3.8446869850982514E-5
7627	3.844636007961224E-5
2759	3.8388794022253735E-5
6076	3.830789748662781E-5
1839	3.829467112458622E-5
1477	3.8265206982104233E-5
6398	3.82247527026574E-5
1306	3.820651826295671E-5
8941	3.82061280599703E-5
562	3.819067463995244E-5
5461	3.8181486555592954E-5
3520	3.816465640378958E-5
1733	3.8161245062855855E-5
3099	3.8136357108838156E-5
2293	3.812090446497662E-5
8639	3.81109380261755E-5
8903	3.80753167006519E-5
8014	3.8028254852419444E-5
105	3.802125294611092E-5
7502	3.799675961368592E-5
195	3.796742881055454E-5
8435	3.795461116876555E-5
2586	3.7890567427463765E-5
7703	3.7869652798540504E-5
3423	3.775264449878921E-5
8207	3.7743483793026596E-5
320	3.770106748715667E-5
1082	3.766685645759254E-5
6770	3.754866737816439E-5
5164	3.7500499351186746E-5
9976	3.747717807178259E-5
8335	3.745981369692479E-5
6274	3.737942175470057E-5
8562	3.7361625722807956E-5
3537	3.726999068054956E-5
7596	3.726514931555974E-5
9856	3.7247321627503904E-5
3095	3.723119398034023E-5
5944	3.7186941310612396E-5
4974	3.717865679949359E-5
8818	3.71681573739039E-5
9054	3.710335195006332E-5
8977	3.709071382380761E-5
5605	3.708350825911542E-5
9112	3.7042570744248624E-5
9436	3.698461472952658E-5
2603	3.6982942982558276E-5
6590	3.696520433976439E-5
6890	3.695971948922471E-5
1596	3.687013112773641E-5
9604	3.6856517489657924E-5
6743	3.683657789763846E-5
7291	3.681934867523356E-5
1780	3.680260640080429E-5
670	3.679466892048224E-5
7726	3.6788357981633995E-5
5299	3.6755543645549655E-5
934	3.673199396433727E-5
2894	3.672261573881249E-5
9742	3.669148988217095E-5
8477	3.663736680416572E-5
1751	3.662534375898761E-5
857	3.658407498875778E-5
47	3.6583000336198854E-5
6124	3.6560837179718645E-5
8706	3.653639603011965E-5
8223	3.644099079670498E-5
486	3.642005749704233E-5
124	3.639400773235534E-5
7343	3.637028444696473E-5
702	3.63354013114804E-5
9207	3.623003994010006E-5
9523	3.6218447749320325E-5
3946	3.619316808448421E-5
8934	3.618608145134667E-5
3887	3.617448957306107E-5
7583	3.615878521863559E-5
809	3.615521796344081E-5
7483	3.606869466384605E-5
8794	3.605167946304154E-5
926	3.5969262976130056E-5
4099	3.59449174017939E-5
1219	3.5927704598110316E-5
9996	3.591546810106765E-5
4955	3.5884576575623126E-5
6396	3.586328065608199E-5
4521	3.5840399138988295E-5
893	3.5810515318499126E-5
3305	3.578084715027006E-5
8841	3.571626867565399E-5
4932	3.570395342574949E-5
8953	3.570118656482109E-5
7785	3.569644034071021E-5
502	3.565432877283359E-5
2851	3.5628682230334554E-5
5809	3.562654895100887E-5
3155	3.5617098612883905E-5
7794	3.55982952603193E-5
6741	3.559351897772007E-5
9304	3.5586464039361286E-5
8458	3.556904295204755E-5
481	3.55516989241482E-5
6915	3.554435062340602E-5
5320	3.5536345448978525E-5
1693	3.552167183075763E-5
8253	3.549796716439065E-5
1777	3.5464588092078044E-5
5412	3.5457076423297665E-5
7270	3.543386924663449E-5
4904	3.5428580695869015E-5
4595	3.540239817424078E-5
5849	3.538420922260394E-5
8132	3.536074260178326E-5
6153	3.536013412368676E-5
6811	3.534687767039249E-5
9325	3.5339582082443526E-5
7537	3.5329047016276967E-5
7669	3.532587737992927E-5
8241	3.5316263973953955E-5
8887	3.530701521771043E-5
6950	3.5269811941317976E-5
9233	3.525298505964237E-5
8616	3.5250088957440463E-5
1009	3.5210643073843217E-5
8011	3.517975805944064E-5
5137	3.5132231937398014E-5
8342	3.512621559919629E-5
8096	3.510784704166383E-5
8898	3.508969023377336E-5
8515	3.493732826384267E-5
8287	3.492036695511677E-5
5785	3.486604250879778E-5
2830	3.485659200522754E-5
3063	3.483205474005141E-5
520	3.481474144564306E-5
6981	3.478635595856042E-5
1645	3.476709165548527E-5
7271	3.4721965761025704E-5
9283	3.4662922788612444E-5
3890	3.4654789079011954E-5
278	3.464690292315237E-5
643	3.464325647453534E-5
9835	3.4580466982949574E-5
6592	3.45634454215212E-5
155	3.4533656774755095E-5
157	3.452895927409896E-5
1154	3.448993695223613E-5
8569	3.4433262399331796E-5
5817	3.443085995664234E-5
2765	3.442655489303107E-5
3480	3.438015820803883E-5
4957	3.431558729612157E-5
